id,name_en,name_ar,categoryName_en,categoryName_ar,subCategoryName_en,subCategoryName_ar,price,currency,stockStatus,preparationTime,specifications,url_en,url_ar,Image Src,Additional Images
"888","Ingco 8 Pcs Jig Saw Blades Set","مجموعة شفرات منشار الترددي 8 قطع من إنجكو","Accessories","اكسسوارات","","","2.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/888-ingco-8-pcs-jig-saw-blades-set","https://aipowerkw.com/ar/product/888-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%B4%D9%81%D8%B1%D8%A7%D8%AA-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%A7%D9%84%D8%AA%D8%B1%D8%AF%D8%AF%D9%8A-8-%D9%82%D8%B7%D8%B9-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775806090.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775806111.jpg"
"927","Total 147 Pcs Hand Tools Set","طقم عدة يدوية عدد 147 قطعة من توتال","Accessories","اكسسوارات","","","48","KWD","Only 6 left","1 Days","","https://aipowerkw.com/en/product/927-total-147-pcs-hand-tools-set","https://aipowerkw.com/ar/product/927-%D8%B7%D9%82%D9%85-%D8%B9%D8%AF%D8%A9-%D9%8A%D8%AF%D9%88%D9%8A%D8%A9-%D8%B9%D8%AF%D8%AF-147-%D9%82%D8%B7%D8%B9%D8%A9-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845672.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845682.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845701.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845728.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845814.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845854.jpg"
"948","Total 168 Pcs Hand Tools Set Premium Quality","مجموعة أدوات يدوية عالية الجودة تحتوي على 168 قطعة من توتال","Accessories","اكسسوارات","","","19","KWD","Only 4 left","1 Days","","https://aipowerkw.com/en/product/948-total-168-pcs-hand-tools-set-premium-quality","https://aipowerkw.com/ar/product/948-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%A3%D8%AF%D9%88%D8%A7%D8%AA-%D9%8A%D8%AF%D9%88%D9%8A%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D9%88%D8%AF%D8%A9-%D8%AA%D8%AD%D8%AA%D9%88%D9%8A-%D8%B9%D9%84%D9%89-168-%D9%82%D8%B7%D8%B9%D8%A9-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851390.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851486.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851497.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851513.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851532.jpg"
"951","Total 100 Pcs Screwdriver Set","مجموعة مفكات براغي مكونة من 100 قطعة من توتال","Accessories","اكسسوارات","","","12","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/951-total-100-pcs-screwdriver-set","https://aipowerkw.com/ar/product/951-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D9%85%D9%81%D9%83%D8%A7%D8%AA-%D8%A8%D8%B1%D8%A7%D8%BA%D9%8A-%D9%85%D9%83%D9%88%D9%86%D8%A9-%D9%85%D9%86-100-%D9%82%D8%B7%D8%B9%D8%A9-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775852084.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775852088.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775852091.jpg"
"960","Total Ultrathin Diamond Cutting Disc 115mm 4 1 2%e2%80%b3 %c3%97 22 2mm %e2%80%93 10mm Width 1 4mm Thickness High Eff","قرص قطع ماسي فائق القطع 115 مم 4 1 2 بوصة × 22 2 مم عرض 10 مم، سمك 1 4 مم، كفاءة عالية من توتال","Accessories","اكسسوارات","","","3","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/960-total-ultrathin-diamond-cutting-disc-115mm-4-1-2%E2%80%B3-%C3%97-22-2mm-%E2%80%93-10mm-width-1-4mm-thickness-high-eff","https://aipowerkw.com/ar/product/960-%D9%82%D8%B1%D8%B5-%D9%82%D8%B7%D8%B9-%D9%85%D8%A7%D8%B3%D9%8A-%D9%81%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D9%82%D8%B7%D8%B9-115-%D9%85%D9%85-4-1-2-%D8%A8%D9%88%D8%B5%D8%A9-%C3%97-22-2-%D9%85%D9%85-%D8%B9%D8%B1%D8%B6-10-%D9%85%D9%85%D8%8C-%D8%B3%D9%85%D9%83-1-4-%D9%85%D9%85%D8%8C-%D9%83%D9%81%D8%A7%D8%A1%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775892967.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775892979.jpg"
"963","Total Dry Diamond Cutting Disc 115mm 4 5","قرص قطع الماس 115 مم 4 5 بوصة للحجر والخرسانة والجرانيت والرخام من توتال","Accessories","اكسسوارات","","","4","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/963-total-dry-diamond-cutting-disc-115mm-4-5","https://aipowerkw.com/ar/product/963-%D9%82%D8%B1%D8%B5-%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D9%85%D8%A7%D8%B3-115-%D9%85%D9%85-4-5-%D8%A8%D9%88%D8%B5%D8%A9-%D9%84%D9%84%D8%AD%D8%AC%D8%B1-%D9%88%D8%A7%D9%84%D8%AE%D8%B1%D8%B3%D8%A7%D9%86%D8%A9-%D9%88%D8%A7%D9%84%D8%AC%D8%B1%D8%A7%D9%86%D9%8A%D8%AA-%D9%88%D8%A7%D9%84%D8%B1%D8%AE%D8%A7%D9%85-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775893163.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775893166.jpg"
"966","Total 115mm 4%c2%bd Inch Diamond Cup Wheel","قرص ماسي بقطر إجمالي 115 مم 4 5 بوصة من توتال","Accessories","اكسسوارات","","","3.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/966-total-115mm-4%C2%BD-inch-diamond-cup-wheel","https://aipowerkw.com/ar/product/966-%D9%82%D8%B1%D8%B5-%D9%85%D8%A7%D8%B3%D9%8A-%D8%A8%D9%82%D8%B7%D8%B1-%D8%A5%D8%AC%D9%85%D8%A7%D9%84%D9%8A-115-%D9%85%D9%85-4-5-%D8%A8%D9%88%D8%B5%D8%A9-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775893865.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775893870.jpg"
"969","Total Diamond Cup Wheels Double Row Segmented 115mm","قرص الرؤوس الماسية صف مزدوج مجزأ 115 مم حواف بصفين من توتال","Accessories","اكسسوارات","","","3.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/969-total-diamond-cup-wheels-double-row-segmented-115mm","https://aipowerkw.com/ar/product/969-%D9%82%D8%B1%D8%B5-%D8%A7%D9%84%D8%B1%D8%A4%D9%88%D8%B3-%D8%A7%D9%84%D9%85%D8%A7%D8%B3%D9%8A%D8%A9-%D8%B5%D9%81-%D9%85%D8%B2%D8%AF%D9%88%D8%AC-%D9%85%D8%AC%D8%B2%D8%A3-115-%D9%85%D9%85-%D8%AD%D9%88%D8%A7%D9%81-%D8%A8%D8%B5%D9%81%D9%8A%D9%86-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775894162.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775894165.jpg"
"1008","Total Super Cutting And Grinding Disc Set 30pcs 76mm 3","طقم مجموعة أقراص سوبر مكونة من 30 قطعة لجميع الأعمال من توتال","Accessories","اكسسوارات","","","12","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1008-total-super-cutting-and-grinding-disc-set-30pcs-76mm-3","https://aipowerkw.com/ar/product/1008-%D8%B7%D9%82%D9%85-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%A3%D9%82%D8%B1%D8%A7%D8%B5-%D8%B3%D9%88%D8%A8%D8%B1-%D9%85%D9%83%D9%88%D9%86%D8%A9-%D9%85%D9%86-30-%D9%82%D8%B7%D8%B9%D8%A9-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776002646.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776002691.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776002718.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776002754.jpg"
"1020","Total Tpbx0142 Plastic Tool Box 14 Inch Size","صندوق أدوات بلاستيكي بحجم 14 بوصة من توتال","Accessories","اكسسوارات","","","2.75","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/1020-total-tpbx0142-plastic-tool-box-14-inch-size","https://aipowerkw.com/ar/product/1020-%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D8%A3%D8%AF%D9%88%D8%A7%D8%AA-%D8%A8%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D9%83%D9%8A-%D8%A8%D8%AD%D8%AC%D9%85-14-%D8%A8%D9%88%D8%B5%D8%A9-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016789.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016805.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016826.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016846.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016888.jpg"
"1023","Total Plastic Tool Box 17 Inch Size","صندوق أدوات بلاستيكي بحجم 17 بوصة من توتال","Accessories","اكسسوارات","","","4","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/1023-total-plastic-tool-box-17-inch-size","https://aipowerkw.com/ar/product/1023-%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D8%A3%D8%AF%D9%88%D8%A7%D8%AA-%D8%A8%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D9%83%D9%8A-%D8%A8%D8%AD%D8%AC%D9%85-17-%D8%A8%D9%88%D8%B5%D8%A9-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776017254.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776017276.jpg"
"1026","Total Tools 16 Inch Canvas Tool Bag With 25 Pockets Plastic Base And Canvas Handle","شنطه عدد قماش شديدة التحمل 16 بوصه 25 جيب بقاعده بلاستيك من توتال","Accessories","اكسسوارات","","","9","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1026-total-tools-16-inch-canvas-tool-bag-with-25-pockets-plastic-base-and-canvas-handle","https://aipowerkw.com/ar/product/1026-%D8%B4%D9%86%D8%B7%D9%87-%D8%B9%D8%AF%D8%AF-%D9%82%D9%85%D8%A7%D8%B4-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84-16-%D8%A8%D9%88%D8%B5%D9%87-25-%D8%AC%D9%8A%D8%A8-%D8%A8%D9%82%D8%A7%D8%B9%D8%AF%D9%87-%D8%A8%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D9%83-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776018283.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776018288.jpg"
"1074","Jump Starter Air Compressor H D 1 Year Warranty","بادئ تشغيل السيارة وضاغط الهواء H D مع ضمان مدة سنة","Accessories","اكسسوارات","","","29","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1074-jump-starter-air-compressor-h-d-1-year-warranty","https://aipowerkw.com/ar/product/1074-%D8%A8%D8%A7%D8%AF%D8%A6-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%88%D8%B6%D8%A7%D8%BA%D8%B7-%D8%A7%D9%84%D9%87%D9%88%D8%A7%D8%A1-h-d-%D9%85%D8%B9-%D8%B6%D9%85%D8%A7%D9%86-%D9%85%D8%AF%D8%A9-%D8%B3%D9%86%D8%A9","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171647.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171675.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171694.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171700.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171711.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171720.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171727.jpg"
"1107","Conpex 5 Ton Electric Car Jack 6 In 1 Multi Tool With Remote","رافعة سيارة كهربائية سعة 5 أطنان متعددة الاستخدامات 6 في 1 مع جهاز تحكم عن بعد من Conpex","Accessories","اكسسوارات","","","39","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1107-conpex-5-ton-electric-car-jack-6-in-1-multi-tool-with-remote","https://aipowerkw.com/ar/product/1107-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%B3%D8%B9%D8%A9-5-%D8%A3%D8%B7%D9%86%D8%A7%D9%86-%D9%85%D8%AA%D8%B9%D8%AF%D8%AF%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85%D8%A7%D8%AA-6-%D9%81%D9%8A-1-%D9%85%D8%B9-%D8%AC%D9%87%D8%A7%D8%B2-%D8%AA%D8%AD%D9%83%D9%85-%D8%B9%D9%86-%D8%A8%D8%B9%D8%AF-%D9%85%D9%86-conpex","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279163.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279182.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279191.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279206.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279215.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279227.jpg"
"1110","Hole Saw Set 9 Pcs Blister Ms53754 Cymate","مجموعة ثقوب 9 قطع من Cymate","Accessories","اكسسوارات","","","2.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1110-hole-saw-set-9-pcs-blister-ms53754-cymate","https://aipowerkw.com/ar/product/1110-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%AB%D9%82%D9%88%D8%A8-9-%D9%82%D8%B7%D8%B9-%D9%85%D9%86-cymate","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287171.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287188.jpg"
"1113","Hole Saw Set 6 Pcs Blister Ms53753 Cymate","مجموعة ثقوب 6 قطع من Cymate","Accessories","اكسسوارات","","","1.65","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1113-hole-saw-set-6-pcs-blister-ms53753-cymate","https://aipowerkw.com/ar/product/1113-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%AB%D9%82%D9%88%D8%A8-6-%D9%82%D8%B7%D8%B9-%D9%85%D9%86-cymate","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287731.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287740.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287750.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287756.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287762.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287770.jpg"
"1116","2 Ton Car Jack Bottle Somafix Industrial","رافعة 2 طن شديدة التحمل من سومافيكس","Accessories","اكسسوارات","","","5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1116-2-ton-car-jack-bottle-somafix-industrial","https://aipowerkw.com/ar/product/1116-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-2-%D8%B7%D9%86-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84-%D9%85%D9%86-%D8%B3%D9%88%D9%85%D8%A7%D9%81%D9%8A%D9%83%D8%B3","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776288595.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776288706.jpg"
"1119","6 Ton Car Jack Bottle Somafix Industrial","رافعة 6 طن شديدة التحمل من سومافيكس","Accessories","اكسسوارات","","","7","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1119-6-ton-car-jack-bottle-somafix-industrial","https://aipowerkw.com/ar/product/1119-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-6-%D8%B7%D9%86-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84-%D9%85%D9%86-%D8%B3%D9%88%D9%85%D8%A7%D9%81%D9%8A%D9%83%D8%B3","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289069.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289074.jpg"
"1122","10 Ton Car Jack Bottle Somafix Industrial","رافعة 10 طن شديدة التحمل من سومافيكس","Accessories","اكسسوارات","","","8.25","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1122-10-ton-car-jack-bottle-somafix-industrial","https://aipowerkw.com/ar/product/1122-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-10-%D8%B7%D9%86-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84-%D9%85%D9%86-%D8%B3%D9%88%D9%85%D8%A7%D9%81%D9%8A%D9%83%D8%B3","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289212.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289218.jpg"
"1125","20 Ton Car Jack Bottle Somafix Industrial","رافعة 20 طن شديدة التحمل من سومافيكس","Accessories","اكسسوارات","","","12.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1125-20-ton-car-jack-bottle-somafix-industrial","https://aipowerkw.com/ar/product/1125-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-20-%D8%B7%D9%86-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84-%D9%85%D9%86-%D8%B3%D9%88%D9%85%D8%A7%D9%81%D9%8A%D9%83%D8%B3","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289341.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289343.jpg"
"1128","Garden Sprayer Round 4pcs Set Sfs2005 Somafix","مجموعة بخاخات الحدائق الدائرية المكونة من 4 قطع من سومافيكس","Accessories","اكسسوارات","","","2.25","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/1128-garden-sprayer-round-4pcs-set-sfs2005-somafix","https://aipowerkw.com/ar/product/1128-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%A8%D8%AE%D8%A7%D8%AE%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%AF%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%AF%D8%A7%D8%A6%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%83%D9%88%D9%86%D8%A9-%D9%85%D9%86-4-%D9%82%D8%B7%D8%B9-%D9%85%D9%86-%D8%B3%D9%88%D9%85%D8%A7%D9%81%D9%8A%D9%83%D8%B3","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776290004.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776290015.jpg"
"1131","Bench Vise Vacuum Base 60mm Sfm1 2 5 Somafix","قاعدة تثبيت 60 مم 2 5 بوصة سومافيكس","Accessories","اكسسوارات","","","5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1131-bench-vise-vacuum-base-60mm-sfm1-2-5-somafix","https://aipowerkw.com/ar/product/1131-%D9%82%D8%A7%D8%B9%D8%AF%D8%A9-%D8%AA%D8%AB%D8%A8%D9%8A%D8%AA-60-%D9%85%D9%85-2-5-%D8%A8%D9%88%D8%B5%D8%A9-%D8%B3%D9%88%D9%85%D8%A7%D9%81%D9%8A%D9%83%D8%B3","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776290370.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776290376.jpg"
"1149","3 Ton Car Jack Stand Soma Industrial","حامل رافعة 3 أطنان للسيارة شديدة التحمل","Accessories","اكسسوارات","","","7","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1149-3-ton-car-jack-stand-soma-industrial","https://aipowerkw.com/ar/product/1149-%D8%AD%D8%A7%D9%85%D9%84-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-3-%D8%A3%D8%B7%D9%86%D8%A7%D9%86-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776339334.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776339371.jpg"
"1152","6 Ton Car Jack Stand Soma Industrial","حامل رافعة 6 أطنان للسيارة شديدة التحمل","Accessories","اكسسوارات","","","8.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1152-6-ton-car-jack-stand-soma-industrial","https://aipowerkw.com/ar/product/1152-%D8%AD%D8%A7%D9%85%D9%84-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-6-%D8%A3%D8%B7%D9%86%D8%A7%D9%86-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776339821.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776339826.jpg"
"1158","25m Heavy Duty Extension Cable Reel With 3 Sockets 3x2 5mm%c2%b2 Socket Safety Shutter Power Extension","بكرة كابل تمديد 25 متر 2 5 مم 3 مقابس، سلك تمديد الطاقة للمنزل والورشة والعمل","Accessories","اكسسوارات","","","13","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1158-25m-heavy-duty-extension-cable-reel-with-3-sockets-3x2-5mm%C2%B2-socket-safety-shutter-power-extension","https://aipowerkw.com/ar/product/1158-%D8%A8%D9%83%D8%B1%D8%A9-%D9%83%D8%A7%D8%A8%D9%84-%D8%AA%D9%85%D8%AF%D9%8A%D8%AF-25-%D9%85%D8%AA%D8%B1-2-5-%D9%85%D9%85-3-%D9%85%D9%82%D8%A7%D8%A8%D8%B3%D8%8C-%D8%B3%D9%84%D9%83-%D8%AA%D9%85%D8%AF%D9%8A%D8%AF-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D9%84%D9%84%D9%85%D9%86%D8%B2%D9%84-%D9%88%D8%A7%D9%84%D9%88%D8%B1%D8%B4%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%85%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365880.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365905.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365926.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365943.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365957.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365970.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365979.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365988.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776366003.jpg"
"1182","2 Ton Makute Car Jack Hydraulic","رافعة 2 طن للسيارة هيدروليكية من نوع Makute","Accessories","اكسسوارات","","","14","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1182-2-ton-makute-car-jack-hydraulic","https://aipowerkw.com/ar/product/1182-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-2-%D8%B7%D9%86-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%87%D9%8A%D8%AF%D8%B1%D9%88%D9%84%D9%8A%D9%83%D9%8A%D8%A9-%D9%85%D9%86-%D9%86%D9%88%D8%B9-makute","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776470823.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776470863.jpg"
"1185","3 Ton Makute Car Jack Hydraulic","رافعة 3 طن للسيارة هيدروليكية من نوع Makute","Accessories","اكسسوارات","","","29","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1185-3-ton-makute-car-jack-hydraulic","https://aipowerkw.com/ar/product/1185-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-3-%D8%B7%D9%86-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%87%D9%8A%D8%AF%D8%B1%D9%88%D9%84%D9%8A%D9%83%D9%8A%D8%A9-%D9%85%D9%86-%D9%86%D9%88%D8%B9-makute","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776471285.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776471325.jpg"
