"Title","URL handle","Description","Vendor","Product category","Type","Tags","Published on online store","Status","SKU","Barcode","Option1 name","Option1 value","Option1 Linked To","Option2 name","Option2 value","Option2 Linked To","Option3 name","Option3 value","Option3 Linked To","Price","Compare-at price","Cost per item","Charge tax","Tax code","Unit price total measure","Unit price total measure unit","Unit price base measure","Unit price base measure unit","Inventory tracker","Inventory quantity","Continue selling when out of stock","Weight value (grams)","Weight unit for display","Requires shipping","Fulfillment service","Product image URL","Image position","Image alt text","Variant image URL","Gift card","SEO title","SEO description","Color (product.metafields.shopify.color-pattern)","Google Shopping / Google product category","Google Shopping / Gender","Google Shopping / Age group","Google Shopping / Manufacturer part number (MPN)","Google Shopping / Ad group name","Google Shopping / Ads labels","Google Shopping / Condition","Google Shopping / Custom product","Google Shopping / Custom label 0","Google Shopping / Custom label 1","Google Shopping / Custom label 2","Google Shopping / Custom label 3","Google Shopping / Custom label 4","Metafield: custom.specifications [json]"
"","bosch-x-line-drill-and-screwdriver-bit-set-tin-coated-70-pieces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776617661.jpg","2","Bosch X Line Drill And Screwdriver Bit Set Tin Coated 70 Pieces","","","","","","","","","","","","","","","","","","",""
"","bosch-x-line-drill-and-screwdriver-bit-set-tin-coated-70-pieces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776617668.jpg","3","Bosch X Line Drill And Screwdriver Bit Set Tin Coated 70 Pieces","","","","","","","","","","","","","","","","","","",""
"","bosch-x-line-drill-and-screwdriver-bit-set-tin-coated-70-pieces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776617678.jpg","4","Bosch X Line Drill And Screwdriver Bit Set Tin Coated 70 Pieces","","","","","","","","","","","","","","","","","","",""
"Total Auto Darkening Welding Helmet Model Tsp9306","total-auto-darkening-welding-helmet-model-tsp9306","TOTAL Auto Darkening Welding Helmet (Model TSP9306)A TOTAL Auto Darkening Welding Helmet (Model TSP9306), which is designed to protect users during welding tasks. Viewing Area: The helmet features a viewing area of \(92\times 42\text{\ mm}\). Shade Control: It offers a variable dark state shade range of DIN 9 to 13, along with a grind function. Technology: The helmet uses solar cell power and features two arc sensors. Specifications: It has an optical class rating of 1/1/1/2 and a light state of DIN 4.","AIpower Kuwait","Accessories","Accessories","Accessories","TRUE","Active","AIP-1212","","Title","Default Title","","","","","","","","14","","","TRUE","","","","","","shopify","8","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752312.jpg","1","Total Auto Darkening Welding Helmet Model Tsp9306","","FALSE","Total Auto Darkening Welding Helmet Model Tsp9306","TOTAL Auto Darkening Welding Helmet (Model TSP9306)A TOTAL Auto Darkening Welding Helmet (Model TSP9306), which is designed to protect users during welding tasks. Viewing Area: The helmet features a viewing area of \(92\times 42\text{\ mm}\). Shade Control: It offers a variable dark state shade range of DIN 9 to 13, al","","","","","","","Accessories","New","FALSE","","","","","",""
"","total-auto-darkening-welding-helmet-model-tsp9306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752321.jpg","2","Total Auto Darkening Welding Helmet Model Tsp9306","","","","","","","","","","","","","","","","","","",""
"","total-auto-darkening-welding-helmet-model-tsp9306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752327.jpg","3","Total Auto Darkening Welding Helmet Model Tsp9306","","","","","","","","","","","","","","","","","","",""
"","total-auto-darkening-welding-helmet-model-tsp9306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752336.jpg","4","Total Auto Darkening Welding Helmet Model Tsp9306","","","","","","","","","","","","","","","","","","",""
"","total-auto-darkening-welding-helmet-model-tsp9306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752343.jpg","5","Total Auto Darkening Welding Helmet Model Tsp9306","","","","","","","","","","","","","","","","","","",""
"","total-auto-darkening-welding-helmet-model-tsp9306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752350.jpg","6","Total Auto Darkening Welding Helmet Model Tsp9306","","","","","","","","","","","","","","","","","","",""
"Ingco Spd7508 750 W 1 0 Hp Sewage Submersible Pump","ingco-spd7508-750-w-1-0-hp-sewage-submersible-pump","Ingco SPD7508 750 W (1.0 HP) Sewage Submersible PumpVoltage:220V-240~50HzRated power:750W(1.0HP)Max.head:8mMax.flow:217L/minMax.depth:7mPipe diameter:1""Copper wire motor9m length cableWith float switchFor dirty waterPacked by carton box","AIpower Kuwait","Water Pumps","Water Pumps","Water Pumps","TRUE","Active","AIP-720","","Title","Default Title","","","","","","","","19","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775320815.jpg","1","Ingco Spd7508 750 W 1 0 Hp Sewage Submersible Pump","","FALSE","Ingco Spd7508 750 W 1 0 Hp Sewage Submersible Pump","Ingco SPD7508 750 W (1.0 HP) Sewage Submersible PumpVoltage:220V-240~50HzRated power:750W(1.0HP)Max.head:8mMax.flow:217L/minMax.depth:7mPipe diameter:1""Copper wire motor9m length cableWith float switchFor dirty waterPacked by carton box","","","","","","","Water Pumps","New","FALSE","","","","","","{""rated_power_w"":""750W(1.0HP)"",""max_head_m"":""8m""}"
"","ingco-spd7508-750-w-1-0-hp-sewage-submersible-pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775320824.jpg","2","Ingco Spd7508 750 W 1 0 Hp Sewage Submersible Pump","","","","","","","","","","","","","","","","","","",""
"Ingco Vpm75068 Water Pump 750w 1 0hp Max Head 52m","ingco-vpm75068-water-pump-750w-1-0hp-max-head-52m","Ingco VPM75068 Water pump 750W(1.0HP) Max.head:52mVoltage:220-240V~50HzRated power: 750W(1.0HP)Max.head:52mMax.flow:50L/minMax.suction:8mPipe diameter:1""x1""Copper wire motorStainless steel welding shaft : 304+45#Electrophoresis pump bodyBrass impeller0.3m length cablePacked by carton box","AIpower Kuwait","Water Pumps","Water Pumps","Water Pumps","TRUE","Active","AIP-723","","Title","Default Title","","","","","","","","20","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775321336.jpg","1","Ingco Vpm75068 Water Pump 750w 1 0hp Max Head 52m","","FALSE","Ingco Vpm75068 Water Pump 750w 1 0hp Max Head 52m","Ingco VPM75068 Water pump 750W(1.0HP) Max.head:52mVoltage:220-240V~50HzRated power: 750W(1.0HP)Max.head:52mMax.flow:50L/minMax.suction:8mPipe diameter:1""x1""Copper wire motorStainless steel welding shaft : 304+45#Electrophoresis pump bodyBrass impeller0.3m length cablePacked by carton box","","","","","","","Water Pumps","New","FALSE","","","","","","{""rated_power_w"":""750W(1.0HP)"",""max_head_m"":""52m"",""suction_head_m"":""8m""}"
"","ingco-vpm75068-water-pump-750w-1-0hp-max-head-52m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775321344.jpg","2","Ingco Vpm75068 Water Pump 750w 1 0hp Max Head 52m","","","","","","","","","","","","","","","","","","",""
"Ingco Diesel Engine Water Pump 3 8hp Gep201 Ing Wp","ingco-diesel-engine-water-pump-3-8hp-gep201-ing-wp","INGCO Diesel Engine Water Pump 3.8HP GEP201 ING-WPSpecifications: Engine Power: 3.8 HP Diesel Displacement: 211 cc Suction &amp; Discharge Port Diameter: 50 mm (2"") Flow Rate: 533 L/min Maximum Head Lift: 30 m Maximum Suction Head: 7 m Fuel Tank Capacity: 12.5 L Starting System: Recoil Features: Designed to deliver a flow rate of 533 L/min for effective water transfer.Powered by a reliable 3.8 HP diesel engine for long-lasting operation.Ideal for agricultural, construction, and emergency water removal applications.Equipped with a recoil starting system for easy operation.Built to withstand demanding working conditions, ensuring high quality and reliability.","AIpower Kuwait","Water Pumps","Water Pumps","Water Pumps","TRUE","Active","AIP-849","","Title","Default Title","","","","","","","","95","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775741727.jpg","1","Ingco Diesel Engine Water Pump 3 8hp Gep201 Ing Wp","","FALSE","Ingco Diesel Engine Water Pump 3 8hp Gep201 Ing Wp","INGCO Diesel Engine Water Pump 3.8HP GEP201 ING-WPSpecifications: Engine Power: 3.8 HP Diesel Displacement: 211 cc Suction &amp; Discharge Port Diameter: 50 mm (2"") Flow Rate: 533 L/min Maximum Head Lift: 30 m Maximum Suction Head: 7 m Fuel Tank Capacity: 12.5 L Starting System: Recoil Features: Designed to deliver a f","","","","","","","Water Pumps","New","FALSE","","","","","","{""flow_rate"":""533 L/min"",""engine_power_hp"":""3.8 HP"",""displacement_cc"":""211 cc""}"
"","ingco-diesel-engine-water-pump-3-8hp-gep201-ing-wp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775741731.jpg","2","Ingco Diesel Engine Water Pump 3 8hp Gep201 Ing Wp","","","","","","","","","","","","","","","","","","",""
"Total Tools 2 Inch 7 Hp Gasoline Water Pump","total-tools-2-inch-7-hp-gasoline-water-pump","Total Tools 2-inch 7 HP Gasoline Water PumpInlet and outlet diameter: 50 mm, 2 inches;Maximum flow rate: 550 liters/minute;Maximum lift height: 32 meters;Maximum suction depth: 8 meters;Gasoline engine power: 7 hp; Engine: 208 cc;Fuel tank: 3.6 liters;Operating system: Manual suction; Packaged in a cardboard box","AIpower Kuwait","Water Pumps","Water Pumps","Water Pumps","TRUE","Active","AIP-909","","Title","Default Title","","","","","","","","65","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775841325.jpg","1","Total Tools 2 Inch 7 Hp Gasoline Water Pump","","FALSE","Total Tools 2 Inch 7 Hp Gasoline Water Pump","Total Tools 2-inch 7 HP Gasoline Water PumpInlet and outlet diameter: 50 mm, 2 inches;Maximum flow rate: 550 liters/minute;Maximum lift height: 32 meters;Maximum suction depth: 8 meters;Gasoline engine power: 7 hp; Engine: 208 cc;Fuel tank: 3.6 liters;Operating system: Manual suction; Packaged in a cardboard box","","","","","","","Water Pumps","New","FALSE","","","","","","{""engine_power_hp"":""7 hp""}"
"","total-tools-2-inch-7-hp-gasoline-water-pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775841329.jpg","2","Total Tools 2 Inch 7 Hp Gasoline Water Pump","","","","","","","","","","","","","","","","","","",""
"Total 2hp Water Submersible Pump Withcutting Blade 1 500w","total-2hp-water-submersible-pump-withcutting-blade-1-500w","TOTAL 2HP Water Submersible Pump WithCutting Blade 1.500wVoltage:220-240V~50HzRated power:1500W(2.0HP)Max.head:14.5mMax. flow rate:350L/minPipe diameter:2""Copper wire motorPump body:StainlessMotor body:Cast iron9m length cableBuilt-in cutting bladeFor dirty waterControl box for protectionPacked by wooden box","AIpower Kuwait","Water Pumps","Water Pumps","Water Pumps","TRUE","Active","AIP-921","","Title","Default Title","","","","","","","","60","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775844123.jpg","1","Total 2hp Water Submersible Pump Withcutting Blade 1 500w","","FALSE","Total 2hp Water Submersible Pump Withcutting Blade 1 500w","TOTAL 2HP Water Submersible Pump WithCutting Blade 1.500wVoltage:220-240V~50HzRated power:1500W(2.0HP)Max.head:14.5mMax. flow rate:350L/minPipe diameter:2""Copper wire motorPump body:StainlessMotor body:Cast iron9m length cableBuilt-in cutting bladeFor dirty waterControl box for protectionPacked by wooden box","","","","","","","Water Pumps","New","FALSE","","","","","","{""rated_power_w"":""1500W(2.0HP)"",""flow_rate"":""350L/min""}"
"","total-2hp-water-submersible-pump-withcutting-blade-1-500w","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775844153.jpg","2","Total 2hp Water Submersible Pump Withcutting Blade 1 500w","","","","","","","","","","","","","","","","","","",""
